run_key,subject_id,source_raw_rows,aggregation,seed_count,seeds,y_true,class_score_0,class_score_1,class_score_2,class_score_3,y_pred,protocol,condition,model_key,task,source_phase,reference_policy,y_pred_raw,y_pred_bounded,clipped,outer_fold,target_class,target_score,difficulty_level,canonical_key
sub-cp004_ses-20210330_level-04B_run-006,sub-cp004,5,FIVE_SEED_RAW_MEAN_THEN_CLIP,5,"42,43,44,45,46",4.0,,,,,,LEAVE_ONE_SUBJECT_OUT,LOSO,hdc_regression,regression,09,LEAVE_ONE_SUBJECT_OUT,3.91253162,3.91253162,False,1,3,4.0,4,LEAVE_ONE_SUBJECT_OUT|LOSO|hdc_regression|sub-cp004_ses-20210330_level-04B_run-006
sub-cp004_ses-20210330_level-04B_run-009,sub-cp004,5,FIVE_SEED_RAW_MEAN_THEN_CLIP,5,"42,43,44,45,46",4.0,,,,,,LEAVE_ONE_SUBJECT_OUT,LOSO,hdc_regression,regression,09,LEAVE_ONE_SUBJECT_OUT,3.45312506,3.45312506,False,1,3,4.0,4,LEAVE_ONE_SUBJECT_OUT|LOSO|hdc_regression|sub-cp004_ses-20210330_level-04B_run-009
sub-cp011_ses-20210408_level-01B_run-001,sub-cp011,5,FIVE_SEED_RAW_MEAN_THEN_CLIP,5,"42,43,44,45,46",1.0,,,,,,LEAVE_ONE_SUBJECT_OUT,LOSO,hdc_regression,regression,09,LEAVE_ONE_SUBJECT_OUT,1.5508431599999999,1.5508431599999999,False,1,0,1.0,1,LEAVE_ONE_SUBJECT_OUT|LOSO|hdc_regression|sub-cp011_ses-20210408_level-01B_run-001
sub-cp011_ses-20210408_level-01B_run-007,sub-cp011,5,FIVE_SEED_RAW_MEAN_THEN_CLIP,5,"42,43,44,45,46",1.0,,,,,,LEAVE_ONE_SUBJECT_OUT,LOSO,hdc_regression,regression,09,LEAVE_ONE_SUBJECT_OUT,0.98516596,1.0,True,1,0,1.0,1,LEAVE_ONE_SUBJECT_OUT|LOSO|hdc_regression|sub-cp011_ses-20210408_level-01B_run-007
sub-cp011_ses-20210408_level-01B_run-012,sub-cp011,5,FIVE_SEED_RAW_MEAN_THEN_CLIP,5,"42,43,44,45,46",1.0,,,,,,LEAVE_ONE_SUBJECT_OUT,LOSO,hdc_regression,regression,09,LEAVE_ONE_SUBJECT_OUT,1.21993816,1.21993816,False,1,0,1.0,1,LEAVE_ONE_SUBJECT_OUT|LOSO|hdc_regression|sub-cp011_ses-20210408_level-01B_run-012
sub-cp011_ses-20210408_level-02B_run-003,sub-cp011,5,FIVE_SEED_RAW_MEAN_THEN_CLIP,5,"42,43,44,45,46",2.0,,,,,,LEAVE_ONE_SUBJECT_OUT,LOSO,hdc_regression,regression,09,LEAVE_ONE_SUBJECT_OUT,2.33198612,2.33198612,False,1,1,2.0,2,LEAVE_ONE_SUBJECT_OUT|LOSO|hdc_regression|sub-cp011_ses-20210408_level-02B_run-003
sub-cp011_ses-20210408_level-02B_run-008,sub-cp011,5,FIVE_SEED_RAW_MEAN_THEN_CLIP,5,"42,43,44,45,46",2.0,,,,,,LEAVE_ONE_SUBJECT_OUT,LOSO,hdc_regression,regression,09,LEAVE_ONE_SUBJECT_OUT,1.66294854,1.66294854,False,1,1,2.0,2,LEAVE_ONE_SUBJECT_OUT|LOSO|hdc_regression|sub-cp011_ses-20210408_level-02B_run-008
sub-cp011_ses-20210408_level-02B_run-010,sub-cp011,5,FIVE_SEED_RAW_MEAN_THEN_CLIP,5,"42,43,44,45,46",2.0,,,,,,LEAVE_ONE_SUBJECT_OUT,LOSO,hdc_regression,regression,09,LEAVE_ONE_SUBJECT_OUT,2.4309056599999996,2.4309056599999996,False,1,1,2.0,2,LEAVE_ONE_SUBJECT_OUT|LOSO|hdc_regression|sub-cp011_ses-20210408_level-02B_run-010
sub-cp011_ses-20210408_level-03B_run-002,sub-cp011,5,FIVE_SEED_RAW_MEAN_THEN_CLIP,5,"42,43,44,45,46",3.0,,,,,,LEAVE_ONE_SUBJECT_OUT,LOSO,hdc_regression,regression,09,LEAVE_ONE_SUBJECT_OUT,2.6299169,2.6299169,False,1,2,3.0,3,LEAVE_ONE_SUBJECT_OUT|LOSO|hdc_regression|sub-cp011_ses-20210408_level-03B_run-002
sub-cp011_ses-20210408_level-03B_run-005,sub-cp011,5,FIVE_SEED_RAW_MEAN_THEN_CLIP,5,"42,43,44,45,46",3.0,,,,,,LEAVE_ONE_SUBJECT_OUT,LOSO,hdc_regression,regression,09,LEAVE_ONE_SUBJECT_OUT,2.80232818,2.80232818,False,1,2,3.0,3,LEAVE_ONE_SUBJECT_OUT|LOSO|hdc_regression|sub-cp011_ses-20210408_level-03B_run-005
sub-cp011_ses-20210408_level-03B_run-011,sub-cp011,5,FIVE_SEED_RAW_MEAN_THEN_CLIP,5,"42,43,44,45,46",3.0,,,,,,LEAVE_ONE_SUBJECT_OUT,LOSO,hdc_regression,regression,09,LEAVE_ONE_SUBJECT_OUT,3.1313195,3.1313195,False,1,2,3.0,3,LEAVE_ONE_SUBJECT_OUT|LOSO|hdc_regression|sub-cp011_ses-20210408_level-03B_run-011
sub-cp011_ses-20210408_level-04B_run-004,sub-cp011,5,FIVE_SEED_RAW_MEAN_THEN_CLIP,5,"42,43,44,45,46",4.0,,,,,,LEAVE_ONE_SUBJECT_OUT,LOSO,hdc_regression,regression,09,LEAVE_ONE_SUBJECT_OUT,3.6558174800000005,3.6558174800000005,False,1,3,4.0,4,LEAVE_ONE_SUBJECT_OUT|LOSO|hdc_regression|sub-cp011_ses-20210408_level-04B_run-004
sub-cp011_ses-20210408_level-04B_run-006,sub-cp011,5,FIVE_SEED_RAW_MEAN_THEN_CLIP,5,"42,43,44,45,46",4.0,,,,,,LEAVE_ONE_SUBJECT_OUT,LOSO,hdc_regression,regression,09,LEAVE_ONE_SUBJECT_OUT,3.8573381400000004,3.8573381400000004,False,1,3,4.0,4,LEAVE_ONE_SUBJECT_OUT|LOSO|hdc_regression|sub-cp011_ses-20210408_level-04B_run-006
sub-cp011_ses-20210408_level-04B_run-009,sub-cp011,5,FIVE_SEED_RAW_MEAN_THEN_CLIP,5,"42,43,44,45,46",4.0,,,,,,LEAVE_ONE_SUBJECT_OUT,LOSO,hdc_regression,regression,09,LEAVE_ONE_SUBJECT_OUT,3.6710859200000003,3.6710859200000003,False,1,3,4.0,4,LEAVE_ONE_SUBJECT_OUT|LOSO|hdc_regression|sub-cp011_ses-20210408_level-04B_run-009
sub-cp016_ses-20210528_level-01B_run-001,sub-cp016,5,FIVE_SEED_RAW_MEAN_THEN_CLIP,5,"42,43,44,45,46",1.0,,,,,,LEAVE_ONE_SUBJECT_OUT,LOSO,hdc_regression,regression,09,LEAVE_ONE_SUBJECT_OUT,1.09319642,1.09319642,False,1,0,1.0,1,LEAVE_ONE_SUBJECT_OUT|LOSO|hdc_regression|sub-cp016_ses-20210528_level-01B_run-001
sub-cp016_ses-20210528_level-01B_run-007,sub-cp016,5,FIVE_SEED_RAW_MEAN_THEN_CLIP,5,"42,43,44,45,46",1.0,,,,,,LEAVE_ONE_SUBJECT_OUT,LOSO,hdc_regression,regression,09,LEAVE_ONE_SUBJECT_OUT,0.9788906,1.0,True,1,0,1.0,1,LEAVE_ONE_SUBJECT_OUT|LOSO|hdc_regression|sub-cp016_ses-20210528_level-01B_run-007
sub-cp016_ses-20210528_level-01B_run-012,sub-cp016,5,FIVE_SEED_RAW_MEAN_THEN_CLIP,5,"42,43,44,45,46",1.0,,,,,,LEAVE_ONE_SUBJECT_OUT,LOSO,hdc_regression,regression,09,LEAVE_ONE_SUBJECT_OUT,0.931814982,1.0,True,1,0,1.0,1,LEAVE_ONE_SUBJECT_OUT|LOSO|hdc_regression|sub-cp016_ses-20210528_level-01B_run-012
sub-cp016_ses-20210528_level-02B_run-003,sub-cp016,5,FIVE_SEED_RAW_MEAN_THEN_CLIP,5,"42,43,44,45,46",2.0,,,,,,LEAVE_ONE_SUBJECT_OUT,LOSO,hdc_regression,regression,09,LEAVE_ONE_SUBJECT_OUT,1.69856662,1.69856662,False,1,1,2.0,2,LEAVE_ONE_SUBJECT_OUT|LOSO|hdc_regression|sub-cp016_ses-20210528_level-02B_run-003
sub-cp016_ses-20210528_level-02B_run-008,sub-cp016,5,FIVE_SEED_RAW_MEAN_THEN_CLIP,5,"42,43,44,45,46",2.0,,,,,,LEAVE_ONE_SUBJECT_OUT,LOSO,hdc_regression,regression,09,LEAVE_ONE_SUBJECT_OUT,2.1270137399999998,2.1270137399999998,False,1,1,2.0,2,LEAVE_ONE_SUBJECT_OUT|LOSO|hdc_regression|sub-cp016_ses-20210528_level-02B_run-008
sub-cp016_ses-20210528_level-02B_run-010,sub-cp016,5,FIVE_SEED_RAW_MEAN_THEN_CLIP,5,"42,43,44,45,46",2.0,,,,,,LEAVE_ONE_SUBJECT_OUT,LOSO,hdc_regression,regression,09,LEAVE_ONE_SUBJECT_OUT,2.12207,2.12207,False,1,1,2.0,2,LEAVE_ONE_SUBJECT_OUT|LOSO|hdc_regression|sub-cp016_ses-20210528_level-02B_run-010
sub-cp016_ses-20210528_level-03B_run-002,sub-cp016,5,FIVE_SEED_RAW_MEAN_THEN_CLIP,5,"42,43,44,45,46",3.0,,,,,,LEAVE_ONE_SUBJECT_OUT,LOSO,hdc_regression,regression,09,LEAVE_ONE_SUBJECT_OUT,2.95736262,2.95736262,False,1,2,3.0,3,LEAVE_ONE_SUBJECT_OUT|LOSO|hdc_regression|sub-cp016_ses-20210528_level-03B_run-002
sub-cp016_ses-20210528_level-03B_run-005,sub-cp016,5,FIVE_SEED_RAW_MEAN_THEN_CLIP,5,"42,43,44,45,46",3.0,,,,,,LEAVE_ONE_SUBJECT_OUT,LOSO,hdc_regression,regression,09,LEAVE_ONE_SUBJECT_OUT,2.81059392,2.81059392,False,1,2,3.0,3,LEAVE_ONE_SUBJECT_OUT|LOSO|hdc_regression|sub-cp016_ses-20210528_level-03B_run-005
sub-cp016_ses-20210528_level-03B_run-011,sub-cp016,5,FIVE_SEED_RAW_MEAN_THEN_CLIP,5,"42,43,44,45,46",3.0,,,,,,LEAVE_ONE_SUBJECT_OUT,LOSO,hdc_regression,regression,09,LEAVE_ONE_SUBJECT_OUT,2.735501,2.735501,False,1,2,3.0,3,LEAVE_ONE_SUBJECT_OUT|LOSO|hdc_regression|sub-cp016_ses-20210528_level-03B_run-011
sub-cp016_ses-20210528_level-04B_run-004,sub-cp016,5,FIVE_SEED_RAW_MEAN_THEN_CLIP,5,"42,43,44,45,46",4.0,,,,,,LEAVE_ONE_SUBJECT_OUT,LOSO,hdc_regression,regression,09,LEAVE_ONE_SUBJECT_OUT,3.7156226999999995,3.7156226999999995,False,1,3,4.0,4,LEAVE_ONE_SUBJECT_OUT|LOSO|hdc_regression|sub-cp016_ses-20210528_level-04B_run-004
sub-cp016_ses-20210528_level-04B_run-006,sub-cp016,5,FIVE_SEED_RAW_MEAN_THEN_CLIP,5,"42,43,44,45,46",4.0,,,,,,LEAVE_ONE_SUBJECT_OUT,LOSO,hdc_regression,regression,09,LEAVE_ONE_SUBJECT_OUT,3.73532688,3.73532688,False,1,3,4.0,4,LEAVE_ONE_SUBJECT_OUT|LOSO|hdc_regression|sub-cp016_ses-20210528_level-04B_run-006
sub-cp016_ses-20210528_level-04B_run-009,sub-cp016,5,FIVE_SEED_RAW_MEAN_THEN_CLIP,5,"42,43,44,45,46",4.0,,,,,,LEAVE_ONE_SUBJECT_OUT,LOSO,hdc_regression,regression,09,LEAVE_ONE_SUBJECT_OUT,3.40178146,3.40178146,False,1,3,4.0,4,LEAVE_ONE_SUBJECT_OUT|LOSO|hdc_regression|sub-cp016_ses-20210528_level-04B_run-009
sub-cp027_ses-20210722_level-01B_run-001,sub-cp027,5,FIVE_SEED_RAW_MEAN_THEN_CLIP,5,"42,43,44,45,46",1.0,,,,,,LEAVE_ONE_SUBJECT_OUT,LOSO,hdc_regression,regression,09,LEAVE_ONE_SUBJECT_OUT,1.088767,1.088767,False,1,0,1.0,1,LEAVE_ONE_SUBJECT_OUT|LOSO|hdc_regression|sub-cp027_ses-20210722_level-01B_run-001
sub-cp027_ses-20210722_level-01B_run-007,sub-cp027,5,FIVE_SEED_RAW_MEAN_THEN_CLIP,5,"42,43,44,45,46",1.0,,,,,,LEAVE_ONE_SUBJECT_OUT,LOSO,hdc_regression,regression,09,LEAVE_ONE_SUBJECT_OUT,0.95463854,1.0,True,1,0,1.0,1,LEAVE_ONE_SUBJECT_OUT|LOSO|hdc_regression|sub-cp027_ses-20210722_level-01B_run-007
sub-cp027_ses-20210722_level-01B_run-012,sub-cp027,5,FIVE_SEED_RAW_MEAN_THEN_CLIP,5,"42,43,44,45,46",1.0,,,,,,LEAVE_ONE_SUBJECT_OUT,LOSO,hdc_regression,regression,09,LEAVE_ONE_SUBJECT_OUT,0.9008406440000002,1.0,True,1,0,1.0,1,LEAVE_ONE_SUBJECT_OUT|LOSO|hdc_regression|sub-cp027_ses-20210722_level-01B_run-012
sub-cp027_ses-20210722_level-02B_run-003,sub-cp027,5,FIVE_SEED_RAW_MEAN_THEN_CLIP,5,"42,43,44,45,46",2.0,,,,,,LEAVE_ONE_SUBJECT_OUT,LOSO,hdc_regression,regression,09,LEAVE_ONE_SUBJECT_OUT,1.81769676,1.81769676,False,1,1,2.0,2,LEAVE_ONE_SUBJECT_OUT|LOSO|hdc_regression|sub-cp027_ses-20210722_level-02B_run-003
sub-cp027_ses-20210722_level-02B_run-008,sub-cp027,5,FIVE_SEED_RAW_MEAN_THEN_CLIP,5,"42,43,44,45,46",2.0,,,,,,LEAVE_ONE_SUBJECT_OUT,LOSO,hdc_regression,regression,09,LEAVE_ONE_SUBJECT_OUT,2.00413354,2.00413354,False,1,1,2.0,2,LEAVE_ONE_SUBJECT_OUT|LOSO|hdc_regression|sub-cp027_ses-20210722_level-02B_run-008
sub-cp027_ses-20210722_level-02B_run-010,sub-cp027,5,FIVE_SEED_RAW_MEAN_THEN_CLIP,5,"42,43,44,45,46",2.0,,,,,,LEAVE_ONE_SUBJECT_OUT,LOSO,hdc_regression,regression,09,LEAVE_ONE_SUBJECT_OUT,1.66311186,1.66311186,False,1,1,2.0,2,LEAVE_ONE_SUBJECT_OUT|LOSO|hdc_regression|sub-cp027_ses-20210722_level-02B_run-010
sub-cp027_ses-20210722_level-03B_run-002,sub-cp027,5,FIVE_SEED_RAW_MEAN_THEN_CLIP,5,"42,43,44,45,46",3.0,,,,,,LEAVE_ONE_SUBJECT_OUT,LOSO,hdc_regression,regression,09,LEAVE_ONE_SUBJECT_OUT,2.5443517,2.5443517,False,1,2,3.0,3,LEAVE_ONE_SUBJECT_OUT|LOSO|hdc_regression|sub-cp027_ses-20210722_level-03B_run-002
sub-cp027_ses-20210722_level-03B_run-005,sub-cp027,5,FIVE_SEED_RAW_MEAN_THEN_CLIP,5,"42,43,44,45,46",3.0,,,,,,LEAVE_ONE_SUBJECT_OUT,LOSO,hdc_regression,regression,09,LEAVE_ONE_SUBJECT_OUT,2.7339999,2.7339999,False,1,2,3.0,3,LEAVE_ONE_SUBJECT_OUT|LOSO|hdc_regression|sub-cp027_ses-20210722_level-03B_run-005
sub-cp027_ses-20210722_level-03B_run-011,sub-cp027,5,FIVE_SEED_RAW_MEAN_THEN_CLIP,5,"42,43,44,45,46",3.0,,,,,,LEAVE_ONE_SUBJECT_OUT,LOSO,hdc_regression,regression,09,LEAVE_ONE_SUBJECT_OUT,2.530718,2.530718,False,1,2,3.0,3,LEAVE_ONE_SUBJECT_OUT|LOSO|hdc_regression|sub-cp027_ses-20210722_level-03B_run-011
sub-cp027_ses-20210722_level-04B_run-004,sub-cp027,5,FIVE_SEED_RAW_MEAN_THEN_CLIP,5,"42,43,44,45,46",4.0,,,,,,LEAVE_ONE_SUBJECT_OUT,LOSO,hdc_regression,regression,09,LEAVE_ONE_SUBJECT_OUT,4.0114759,4.0,True,1,3,4.0,4,LEAVE_ONE_SUBJECT_OUT|LOSO|hdc_regression|sub-cp027_ses-20210722_level-04B_run-004
sub-cp027_ses-20210722_level-04B_run-006,sub-cp027,5,FIVE_SEED_RAW_MEAN_THEN_CLIP,5,"42,43,44,45,46",4.0,,,,,,LEAVE_ONE_SUBJECT_OUT,LOSO,hdc_regression,regression,09,LEAVE_ONE_SUBJECT_OUT,3.92207302,3.92207302,False,1,3,4.0,4,LEAVE_ONE_SUBJECT_OUT|LOSO|hdc_regression|sub-cp027_ses-20210722_level-04B_run-006
sub-cp027_ses-20210722_level-04B_run-009,sub-cp027,5,FIVE_SEED_RAW_MEAN_THEN_CLIP,5,"42,43,44,45,46",4.0,,,,,,LEAVE_ONE_SUBJECT_OUT,LOSO,hdc_regression,regression,09,LEAVE_ONE_SUBJECT_OUT,4.030855720000001,4.0,True,1,3,4.0,4,LEAVE_ONE_SUBJECT_OUT|LOSO|hdc_regression|sub-cp027_ses-20210722_level-04B_run-009
sub-cp033_ses-20211215_level-01B_run-001,sub-cp033,5,FIVE_SEED_RAW_MEAN_THEN_CLIP,5,"42,43,44,45,46",1.0,,,,,,LEAVE_ONE_SUBJECT_OUT,LOSO,hdc_regression,regression,09,LEAVE_ONE_SUBJECT_OUT,1.82811934,1.82811934,False,1,0,1.0,1,LEAVE_ONE_SUBJECT_OUT|LOSO|hdc_regression|sub-cp033_ses-20211215_level-01B_run-001
sub-cp033_ses-20211215_level-01B_run-007,sub-cp033,5,FIVE_SEED_RAW_MEAN_THEN_CLIP,5,"42,43,44,45,46",1.0,,,,,,LEAVE_ONE_SUBJECT_OUT,LOSO,hdc_regression,regression,09,LEAVE_ONE_SUBJECT_OUT,1.78674574,1.78674574,False,1,0,1.0,1,LEAVE_ONE_SUBJECT_OUT|LOSO|hdc_regression|sub-cp033_ses-20211215_level-01B_run-007
sub-cp033_ses-20211215_level-01B_run-012,sub-cp033,5,FIVE_SEED_RAW_MEAN_THEN_CLIP,5,"42,43,44,45,46",1.0,,,,,,LEAVE_ONE_SUBJECT_OUT,LOSO,hdc_regression,regression,09,LEAVE_ONE_SUBJECT_OUT,1.22173794,1.22173794,False,1,0,1.0,1,LEAVE_ONE_SUBJECT_OUT|LOSO|hdc_regression|sub-cp033_ses-20211215_level-01B_run-012
sub-cp033_ses-20211215_level-02B_run-003,sub-cp033,5,FIVE_SEED_RAW_MEAN_THEN_CLIP,5,"42,43,44,45,46",2.0,,,,,,LEAVE_ONE_SUBJECT_OUT,LOSO,hdc_regression,regression,09,LEAVE_ONE_SUBJECT_OUT,3.2376460000000002,3.2376460000000002,False,1,1,2.0,2,LEAVE_ONE_SUBJECT_OUT|LOSO|hdc_regression|sub-cp033_ses-20211215_level-02B_run-003
sub-cp033_ses-20211215_level-02B_run-008,sub-cp033,5,FIVE_SEED_RAW_MEAN_THEN_CLIP,5,"42,43,44,45,46",2.0,,,,,,LEAVE_ONE_SUBJECT_OUT,LOSO,hdc_regression,regression,09,LEAVE_ONE_SUBJECT_OUT,1.4697587200000002,1.4697587200000002,False,1,1,2.0,2,LEAVE_ONE_SUBJECT_OUT|LOSO|hdc_regression|sub-cp033_ses-20211215_level-02B_run-008
sub-cp033_ses-20211215_level-02B_run-010,sub-cp033,5,FIVE_SEED_RAW_MEAN_THEN_CLIP,5,"42,43,44,45,46",2.0,,,,,,LEAVE_ONE_SUBJECT_OUT,LOSO,hdc_regression,regression,09,LEAVE_ONE_SUBJECT_OUT,1.30609316,1.30609316,False,1,1,2.0,2,LEAVE_ONE_SUBJECT_OUT|LOSO|hdc_regression|sub-cp033_ses-20211215_level-02B_run-010
sub-cp033_ses-20211215_level-03B_run-002,sub-cp033,5,FIVE_SEED_RAW_MEAN_THEN_CLIP,5,"42,43,44,45,46",3.0,,,,,,LEAVE_ONE_SUBJECT_OUT,LOSO,hdc_regression,regression,09,LEAVE_ONE_SUBJECT_OUT,3.11209254,3.11209254,False,1,2,3.0,3,LEAVE_ONE_SUBJECT_OUT|LOSO|hdc_regression|sub-cp033_ses-20211215_level-03B_run-002
sub-cp033_ses-20211215_level-03B_run-005,sub-cp033,5,FIVE_SEED_RAW_MEAN_THEN_CLIP,5,"42,43,44,45,46",3.0,,,,,,LEAVE_ONE_SUBJECT_OUT,LOSO,hdc_regression,regression,09,LEAVE_ONE_SUBJECT_OUT,3.34602256,3.34602256,False,1,2,3.0,3,LEAVE_ONE_SUBJECT_OUT|LOSO|hdc_regression|sub-cp033_ses-20211215_level-03B_run-005
sub-cp033_ses-20211215_level-03B_run-011,sub-cp033,5,FIVE_SEED_RAW_MEAN_THEN_CLIP,5,"42,43,44,45,46",3.0,,,,,,LEAVE_ONE_SUBJECT_OUT,LOSO,hdc_regression,regression,09,LEAVE_ONE_SUBJECT_OUT,2.3923002600000003,2.3923002600000003,False,1,2,3.0,3,LEAVE_ONE_SUBJECT_OUT|LOSO|hdc_regression|sub-cp033_ses-20211215_level-03B_run-011
sub-cp033_ses-20211215_level-04B_run-004,sub-cp033,5,FIVE_SEED_RAW_MEAN_THEN_CLIP,5,"42,43,44,45,46",4.0,,,,,,LEAVE_ONE_SUBJECT_OUT,LOSO,hdc_regression,regression,09,LEAVE_ONE_SUBJECT_OUT,3.91057974,3.91057974,False,1,3,4.0,4,LEAVE_ONE_SUBJECT_OUT|LOSO|hdc_regression|sub-cp033_ses-20211215_level-04B_run-004
sub-cp033_ses-20211215_level-04B_run-006,sub-cp033,5,FIVE_SEED_RAW_MEAN_THEN_CLIP,5,"42,43,44,45,46",4.0,,,,,,LEAVE_ONE_SUBJECT_OUT,LOSO,hdc_regression,regression,09,LEAVE_ONE_SUBJECT_OUT,3.7205693799999997,3.7205693799999997,False,1,3,4.0,4,LEAVE_ONE_SUBJECT_OUT|LOSO|hdc_regression|sub-cp033_ses-20211215_level-04B_run-006
sub-cp033_ses-20211215_level-04B_run-009,sub-cp033,5,FIVE_SEED_RAW_MEAN_THEN_CLIP,5,"42,43,44,45,46",4.0,,,,,,LEAVE_ONE_SUBJECT_OUT,LOSO,hdc_regression,regression,09,LEAVE_ONE_SUBJECT_OUT,3.75642828,3.75642828,False,1,3,4.0,4,LEAVE_ONE_SUBJECT_OUT|LOSO|hdc_regression|sub-cp033_ses-20211215_level-04B_run-009
sub-cp039_ses-20211219_level-01B_run-001,sub-cp039,5,FIVE_SEED_RAW_MEAN_THEN_CLIP,5,"42,43,44,45,46",1.0,,,,,,LEAVE_ONE_SUBJECT_OUT,LOSO,hdc_regression,regression,09,LEAVE_ONE_SUBJECT_OUT,2.6628134,2.6628134,False,1,0,1.0,1,LEAVE_ONE_SUBJECT_OUT|LOSO|hdc_regression|sub-cp039_ses-20211219_level-01B_run-001
sub-cp039_ses-20211219_level-01B_run-007,sub-cp039,5,FIVE_SEED_RAW_MEAN_THEN_CLIP,5,"42,43,44,45,46",1.0,,,,,,LEAVE_ONE_SUBJECT_OUT,LOSO,hdc_regression,regression,09,LEAVE_ONE_SUBJECT_OUT,2.5007974600000002,2.5007974600000002,False,1,0,1.0,1,LEAVE_ONE_SUBJECT_OUT|LOSO|hdc_regression|sub-cp039_ses-20211219_level-01B_run-007
