run_key,subject_id,source_raw_rows,aggregation,seed_count,seeds,y_true,class_score_0,class_score_1,class_score_2,class_score_3,y_pred,protocol,condition,model_key,task,source_phase,reference_policy,y_pred_raw,y_pred_bounded,clipped,outer_fold,target_class,target_score,difficulty_level,canonical_key
sub-cp004_ses-20210330_level-04B_run-006,sub-cp004,5,FIVE_SEED_RAW_MEAN_THEN_CLIP,5,"42,43,44,45,46",4.0,,,,,,RETRAIN_WITHOUT_MODALITY,MISSING_BODY_MOVEMENT,hdc_regression,regression,09,RETRAIN_WITHOUT_MODALITY,3.9465054399999993,3.9465054399999993,False,1,3,4.0,4,RETRAIN_WITHOUT_MODALITY|MISSING_BODY_MOVEMENT|hdc_regression|sub-cp004_ses-20210330_level-04B_run-006
sub-cp004_ses-20210330_level-04B_run-009,sub-cp004,5,FIVE_SEED_RAW_MEAN_THEN_CLIP,5,"42,43,44,45,46",4.0,,,,,,RETRAIN_WITHOUT_MODALITY,MISSING_BODY_MOVEMENT,hdc_regression,regression,09,RETRAIN_WITHOUT_MODALITY,3.7055214199999993,3.7055214199999993,False,1,3,4.0,4,RETRAIN_WITHOUT_MODALITY|MISSING_BODY_MOVEMENT|hdc_regression|sub-cp004_ses-20210330_level-04B_run-009
sub-cp011_ses-20210408_level-01B_run-001,sub-cp011,5,FIVE_SEED_RAW_MEAN_THEN_CLIP,5,"42,43,44,45,46",1.0,,,,,,RETRAIN_WITHOUT_MODALITY,MISSING_BODY_MOVEMENT,hdc_regression,regression,09,RETRAIN_WITHOUT_MODALITY,1.74092752,1.74092752,False,1,0,1.0,1,RETRAIN_WITHOUT_MODALITY|MISSING_BODY_MOVEMENT|hdc_regression|sub-cp011_ses-20210408_level-01B_run-001
sub-cp011_ses-20210408_level-01B_run-007,sub-cp011,5,FIVE_SEED_RAW_MEAN_THEN_CLIP,5,"42,43,44,45,46",1.0,,,,,,RETRAIN_WITHOUT_MODALITY,MISSING_BODY_MOVEMENT,hdc_regression,regression,09,RETRAIN_WITHOUT_MODALITY,1.34667322,1.34667322,False,1,0,1.0,1,RETRAIN_WITHOUT_MODALITY|MISSING_BODY_MOVEMENT|hdc_regression|sub-cp011_ses-20210408_level-01B_run-007
sub-cp011_ses-20210408_level-01B_run-012,sub-cp011,5,FIVE_SEED_RAW_MEAN_THEN_CLIP,5,"42,43,44,45,46",1.0,,,,,,RETRAIN_WITHOUT_MODALITY,MISSING_BODY_MOVEMENT,hdc_regression,regression,09,RETRAIN_WITHOUT_MODALITY,1.70118706,1.70118706,False,1,0,1.0,1,RETRAIN_WITHOUT_MODALITY|MISSING_BODY_MOVEMENT|hdc_regression|sub-cp011_ses-20210408_level-01B_run-012
sub-cp011_ses-20210408_level-02B_run-003,sub-cp011,5,FIVE_SEED_RAW_MEAN_THEN_CLIP,5,"42,43,44,45,46",2.0,,,,,,RETRAIN_WITHOUT_MODALITY,MISSING_BODY_MOVEMENT,hdc_regression,regression,09,RETRAIN_WITHOUT_MODALITY,2.9260001,2.9260001,False,1,1,2.0,2,RETRAIN_WITHOUT_MODALITY|MISSING_BODY_MOVEMENT|hdc_regression|sub-cp011_ses-20210408_level-02B_run-003
sub-cp011_ses-20210408_level-02B_run-008,sub-cp011,5,FIVE_SEED_RAW_MEAN_THEN_CLIP,5,"42,43,44,45,46",2.0,,,,,,RETRAIN_WITHOUT_MODALITY,MISSING_BODY_MOVEMENT,hdc_regression,regression,09,RETRAIN_WITHOUT_MODALITY,1.72874316,1.72874316,False,1,1,2.0,2,RETRAIN_WITHOUT_MODALITY|MISSING_BODY_MOVEMENT|hdc_regression|sub-cp011_ses-20210408_level-02B_run-008
sub-cp011_ses-20210408_level-02B_run-010,sub-cp011,5,FIVE_SEED_RAW_MEAN_THEN_CLIP,5,"42,43,44,45,46",2.0,,,,,,RETRAIN_WITHOUT_MODALITY,MISSING_BODY_MOVEMENT,hdc_regression,regression,09,RETRAIN_WITHOUT_MODALITY,2.4233605799999998,2.4233605799999998,False,1,1,2.0,2,RETRAIN_WITHOUT_MODALITY|MISSING_BODY_MOVEMENT|hdc_regression|sub-cp011_ses-20210408_level-02B_run-010
sub-cp011_ses-20210408_level-03B_run-002,sub-cp011,5,FIVE_SEED_RAW_MEAN_THEN_CLIP,5,"42,43,44,45,46",3.0,,,,,,RETRAIN_WITHOUT_MODALITY,MISSING_BODY_MOVEMENT,hdc_regression,regression,09,RETRAIN_WITHOUT_MODALITY,3.037072,3.037072,False,1,2,3.0,3,RETRAIN_WITHOUT_MODALITY|MISSING_BODY_MOVEMENT|hdc_regression|sub-cp011_ses-20210408_level-03B_run-002
sub-cp011_ses-20210408_level-03B_run-005,sub-cp011,5,FIVE_SEED_RAW_MEAN_THEN_CLIP,5,"42,43,44,45,46",3.0,,,,,,RETRAIN_WITHOUT_MODALITY,MISSING_BODY_MOVEMENT,hdc_regression,regression,09,RETRAIN_WITHOUT_MODALITY,3.06454266,3.06454266,False,1,2,3.0,3,RETRAIN_WITHOUT_MODALITY|MISSING_BODY_MOVEMENT|hdc_regression|sub-cp011_ses-20210408_level-03B_run-005
sub-cp011_ses-20210408_level-03B_run-011,sub-cp011,5,FIVE_SEED_RAW_MEAN_THEN_CLIP,5,"42,43,44,45,46",3.0,,,,,,RETRAIN_WITHOUT_MODALITY,MISSING_BODY_MOVEMENT,hdc_regression,regression,09,RETRAIN_WITHOUT_MODALITY,3.02546288,3.02546288,False,1,2,3.0,3,RETRAIN_WITHOUT_MODALITY|MISSING_BODY_MOVEMENT|hdc_regression|sub-cp011_ses-20210408_level-03B_run-011
sub-cp011_ses-20210408_level-04B_run-004,sub-cp011,5,FIVE_SEED_RAW_MEAN_THEN_CLIP,5,"42,43,44,45,46",4.0,,,,,,RETRAIN_WITHOUT_MODALITY,MISSING_BODY_MOVEMENT,hdc_regression,regression,09,RETRAIN_WITHOUT_MODALITY,2.9956940800000003,2.9956940800000003,False,1,3,4.0,4,RETRAIN_WITHOUT_MODALITY|MISSING_BODY_MOVEMENT|hdc_regression|sub-cp011_ses-20210408_level-04B_run-004
sub-cp011_ses-20210408_level-04B_run-006,sub-cp011,5,FIVE_SEED_RAW_MEAN_THEN_CLIP,5,"42,43,44,45,46",4.0,,,,,,RETRAIN_WITHOUT_MODALITY,MISSING_BODY_MOVEMENT,hdc_regression,regression,09,RETRAIN_WITHOUT_MODALITY,3.70032584,3.70032584,False,1,3,4.0,4,RETRAIN_WITHOUT_MODALITY|MISSING_BODY_MOVEMENT|hdc_regression|sub-cp011_ses-20210408_level-04B_run-006
sub-cp011_ses-20210408_level-04B_run-009,sub-cp011,5,FIVE_SEED_RAW_MEAN_THEN_CLIP,5,"42,43,44,45,46",4.0,,,,,,RETRAIN_WITHOUT_MODALITY,MISSING_BODY_MOVEMENT,hdc_regression,regression,09,RETRAIN_WITHOUT_MODALITY,3.30998994,3.30998994,False,1,3,4.0,4,RETRAIN_WITHOUT_MODALITY|MISSING_BODY_MOVEMENT|hdc_regression|sub-cp011_ses-20210408_level-04B_run-009
sub-cp016_ses-20210528_level-01B_run-001,sub-cp016,5,FIVE_SEED_RAW_MEAN_THEN_CLIP,5,"42,43,44,45,46",1.0,,,,,,RETRAIN_WITHOUT_MODALITY,MISSING_BODY_MOVEMENT,hdc_regression,regression,09,RETRAIN_WITHOUT_MODALITY,1.01553646,1.01553646,False,1,0,1.0,1,RETRAIN_WITHOUT_MODALITY|MISSING_BODY_MOVEMENT|hdc_regression|sub-cp016_ses-20210528_level-01B_run-001
sub-cp016_ses-20210528_level-01B_run-007,sub-cp016,5,FIVE_SEED_RAW_MEAN_THEN_CLIP,5,"42,43,44,45,46",1.0,,,,,,RETRAIN_WITHOUT_MODALITY,MISSING_BODY_MOVEMENT,hdc_regression,regression,09,RETRAIN_WITHOUT_MODALITY,0.8411232,1.0,True,1,0,1.0,1,RETRAIN_WITHOUT_MODALITY|MISSING_BODY_MOVEMENT|hdc_regression|sub-cp016_ses-20210528_level-01B_run-007
sub-cp016_ses-20210528_level-01B_run-012,sub-cp016,5,FIVE_SEED_RAW_MEAN_THEN_CLIP,5,"42,43,44,45,46",1.0,,,,,,RETRAIN_WITHOUT_MODALITY,MISSING_BODY_MOVEMENT,hdc_regression,regression,09,RETRAIN_WITHOUT_MODALITY,1.0617402,1.0617402,False,1,0,1.0,1,RETRAIN_WITHOUT_MODALITY|MISSING_BODY_MOVEMENT|hdc_regression|sub-cp016_ses-20210528_level-01B_run-012
sub-cp016_ses-20210528_level-02B_run-003,sub-cp016,5,FIVE_SEED_RAW_MEAN_THEN_CLIP,5,"42,43,44,45,46",2.0,,,,,,RETRAIN_WITHOUT_MODALITY,MISSING_BODY_MOVEMENT,hdc_regression,regression,09,RETRAIN_WITHOUT_MODALITY,1.51892042,1.51892042,False,1,1,2.0,2,RETRAIN_WITHOUT_MODALITY|MISSING_BODY_MOVEMENT|hdc_regression|sub-cp016_ses-20210528_level-02B_run-003
sub-cp016_ses-20210528_level-02B_run-008,sub-cp016,5,FIVE_SEED_RAW_MEAN_THEN_CLIP,5,"42,43,44,45,46",2.0,,,,,,RETRAIN_WITHOUT_MODALITY,MISSING_BODY_MOVEMENT,hdc_regression,regression,09,RETRAIN_WITHOUT_MODALITY,1.7973274199999998,1.7973274199999998,False,1,1,2.0,2,RETRAIN_WITHOUT_MODALITY|MISSING_BODY_MOVEMENT|hdc_regression|sub-cp016_ses-20210528_level-02B_run-008
sub-cp016_ses-20210528_level-02B_run-010,sub-cp016,5,FIVE_SEED_RAW_MEAN_THEN_CLIP,5,"42,43,44,45,46",2.0,,,,,,RETRAIN_WITHOUT_MODALITY,MISSING_BODY_MOVEMENT,hdc_regression,regression,09,RETRAIN_WITHOUT_MODALITY,2.11992026,2.11992026,False,1,1,2.0,2,RETRAIN_WITHOUT_MODALITY|MISSING_BODY_MOVEMENT|hdc_regression|sub-cp016_ses-20210528_level-02B_run-010
sub-cp016_ses-20210528_level-03B_run-002,sub-cp016,5,FIVE_SEED_RAW_MEAN_THEN_CLIP,5,"42,43,44,45,46",3.0,,,,,,RETRAIN_WITHOUT_MODALITY,MISSING_BODY_MOVEMENT,hdc_regression,regression,09,RETRAIN_WITHOUT_MODALITY,3.1106185,3.1106185,False,1,2,3.0,3,RETRAIN_WITHOUT_MODALITY|MISSING_BODY_MOVEMENT|hdc_regression|sub-cp016_ses-20210528_level-03B_run-002
sub-cp016_ses-20210528_level-03B_run-005,sub-cp016,5,FIVE_SEED_RAW_MEAN_THEN_CLIP,5,"42,43,44,45,46",3.0,,,,,,RETRAIN_WITHOUT_MODALITY,MISSING_BODY_MOVEMENT,hdc_regression,regression,09,RETRAIN_WITHOUT_MODALITY,3.03498214,3.03498214,False,1,2,3.0,3,RETRAIN_WITHOUT_MODALITY|MISSING_BODY_MOVEMENT|hdc_regression|sub-cp016_ses-20210528_level-03B_run-005
sub-cp016_ses-20210528_level-03B_run-011,sub-cp016,5,FIVE_SEED_RAW_MEAN_THEN_CLIP,5,"42,43,44,45,46",3.0,,,,,,RETRAIN_WITHOUT_MODALITY,MISSING_BODY_MOVEMENT,hdc_regression,regression,09,RETRAIN_WITHOUT_MODALITY,2.8734474,2.8734474,False,1,2,3.0,3,RETRAIN_WITHOUT_MODALITY|MISSING_BODY_MOVEMENT|hdc_regression|sub-cp016_ses-20210528_level-03B_run-011
sub-cp016_ses-20210528_level-04B_run-004,sub-cp016,5,FIVE_SEED_RAW_MEAN_THEN_CLIP,5,"42,43,44,45,46",4.0,,,,,,RETRAIN_WITHOUT_MODALITY,MISSING_BODY_MOVEMENT,hdc_regression,regression,09,RETRAIN_WITHOUT_MODALITY,3.8291397200000006,3.8291397200000006,False,1,3,4.0,4,RETRAIN_WITHOUT_MODALITY|MISSING_BODY_MOVEMENT|hdc_regression|sub-cp016_ses-20210528_level-04B_run-004
sub-cp016_ses-20210528_level-04B_run-006,sub-cp016,5,FIVE_SEED_RAW_MEAN_THEN_CLIP,5,"42,43,44,45,46",4.0,,,,,,RETRAIN_WITHOUT_MODALITY,MISSING_BODY_MOVEMENT,hdc_regression,regression,09,RETRAIN_WITHOUT_MODALITY,4.0537592,4.0,True,1,3,4.0,4,RETRAIN_WITHOUT_MODALITY|MISSING_BODY_MOVEMENT|hdc_regression|sub-cp016_ses-20210528_level-04B_run-006
sub-cp016_ses-20210528_level-04B_run-009,sub-cp016,5,FIVE_SEED_RAW_MEAN_THEN_CLIP,5,"42,43,44,45,46",4.0,,,,,,RETRAIN_WITHOUT_MODALITY,MISSING_BODY_MOVEMENT,hdc_regression,regression,09,RETRAIN_WITHOUT_MODALITY,3.69363344,3.69363344,False,1,3,4.0,4,RETRAIN_WITHOUT_MODALITY|MISSING_BODY_MOVEMENT|hdc_regression|sub-cp016_ses-20210528_level-04B_run-009
sub-cp027_ses-20210722_level-01B_run-001,sub-cp027,5,FIVE_SEED_RAW_MEAN_THEN_CLIP,5,"42,43,44,45,46",1.0,,,,,,RETRAIN_WITHOUT_MODALITY,MISSING_BODY_MOVEMENT,hdc_regression,regression,09,RETRAIN_WITHOUT_MODALITY,1.01116554,1.01116554,False,1,0,1.0,1,RETRAIN_WITHOUT_MODALITY|MISSING_BODY_MOVEMENT|hdc_regression|sub-cp027_ses-20210722_level-01B_run-001
sub-cp027_ses-20210722_level-01B_run-007,sub-cp027,5,FIVE_SEED_RAW_MEAN_THEN_CLIP,5,"42,43,44,45,46",1.0,,,,,,RETRAIN_WITHOUT_MODALITY,MISSING_BODY_MOVEMENT,hdc_regression,regression,09,RETRAIN_WITHOUT_MODALITY,1.11339226,1.11339226,False,1,0,1.0,1,RETRAIN_WITHOUT_MODALITY|MISSING_BODY_MOVEMENT|hdc_regression|sub-cp027_ses-20210722_level-01B_run-007
sub-cp027_ses-20210722_level-01B_run-012,sub-cp027,5,FIVE_SEED_RAW_MEAN_THEN_CLIP,5,"42,43,44,45,46",1.0,,,,,,RETRAIN_WITHOUT_MODALITY,MISSING_BODY_MOVEMENT,hdc_regression,regression,09,RETRAIN_WITHOUT_MODALITY,1.035259288,1.035259288,False,1,0,1.0,1,RETRAIN_WITHOUT_MODALITY|MISSING_BODY_MOVEMENT|hdc_regression|sub-cp027_ses-20210722_level-01B_run-012
sub-cp027_ses-20210722_level-02B_run-003,sub-cp027,5,FIVE_SEED_RAW_MEAN_THEN_CLIP,5,"42,43,44,45,46",2.0,,,,,,RETRAIN_WITHOUT_MODALITY,MISSING_BODY_MOVEMENT,hdc_regression,regression,09,RETRAIN_WITHOUT_MODALITY,2.03538196,2.03538196,False,1,1,2.0,2,RETRAIN_WITHOUT_MODALITY|MISSING_BODY_MOVEMENT|hdc_regression|sub-cp027_ses-20210722_level-02B_run-003
sub-cp027_ses-20210722_level-02B_run-008,sub-cp027,5,FIVE_SEED_RAW_MEAN_THEN_CLIP,5,"42,43,44,45,46",2.0,,,,,,RETRAIN_WITHOUT_MODALITY,MISSING_BODY_MOVEMENT,hdc_regression,regression,09,RETRAIN_WITHOUT_MODALITY,2.0562685999999997,2.0562685999999997,False,1,1,2.0,2,RETRAIN_WITHOUT_MODALITY|MISSING_BODY_MOVEMENT|hdc_regression|sub-cp027_ses-20210722_level-02B_run-008
sub-cp027_ses-20210722_level-02B_run-010,sub-cp027,5,FIVE_SEED_RAW_MEAN_THEN_CLIP,5,"42,43,44,45,46",2.0,,,,,,RETRAIN_WITHOUT_MODALITY,MISSING_BODY_MOVEMENT,hdc_regression,regression,09,RETRAIN_WITHOUT_MODALITY,2.0327911399999996,2.0327911399999996,False,1,1,2.0,2,RETRAIN_WITHOUT_MODALITY|MISSING_BODY_MOVEMENT|hdc_regression|sub-cp027_ses-20210722_level-02B_run-010
sub-cp027_ses-20210722_level-03B_run-002,sub-cp027,5,FIVE_SEED_RAW_MEAN_THEN_CLIP,5,"42,43,44,45,46",3.0,,,,,,RETRAIN_WITHOUT_MODALITY,MISSING_BODY_MOVEMENT,hdc_regression,regression,09,RETRAIN_WITHOUT_MODALITY,2.72641864,2.72641864,False,1,2,3.0,3,RETRAIN_WITHOUT_MODALITY|MISSING_BODY_MOVEMENT|hdc_regression|sub-cp027_ses-20210722_level-03B_run-002
sub-cp027_ses-20210722_level-03B_run-005,sub-cp027,5,FIVE_SEED_RAW_MEAN_THEN_CLIP,5,"42,43,44,45,46",3.0,,,,,,RETRAIN_WITHOUT_MODALITY,MISSING_BODY_MOVEMENT,hdc_regression,regression,09,RETRAIN_WITHOUT_MODALITY,2.58086496,2.58086496,False,1,2,3.0,3,RETRAIN_WITHOUT_MODALITY|MISSING_BODY_MOVEMENT|hdc_regression|sub-cp027_ses-20210722_level-03B_run-005
sub-cp027_ses-20210722_level-03B_run-011,sub-cp027,5,FIVE_SEED_RAW_MEAN_THEN_CLIP,5,"42,43,44,45,46",3.0,,,,,,RETRAIN_WITHOUT_MODALITY,MISSING_BODY_MOVEMENT,hdc_regression,regression,09,RETRAIN_WITHOUT_MODALITY,2.83605126,2.83605126,False,1,2,3.0,3,RETRAIN_WITHOUT_MODALITY|MISSING_BODY_MOVEMENT|hdc_regression|sub-cp027_ses-20210722_level-03B_run-011
sub-cp027_ses-20210722_level-04B_run-004,sub-cp027,5,FIVE_SEED_RAW_MEAN_THEN_CLIP,5,"42,43,44,45,46",4.0,,,,,,RETRAIN_WITHOUT_MODALITY,MISSING_BODY_MOVEMENT,hdc_regression,regression,09,RETRAIN_WITHOUT_MODALITY,4.10008692,4.0,True,1,3,4.0,4,RETRAIN_WITHOUT_MODALITY|MISSING_BODY_MOVEMENT|hdc_regression|sub-cp027_ses-20210722_level-04B_run-004
sub-cp027_ses-20210722_level-04B_run-006,sub-cp027,5,FIVE_SEED_RAW_MEAN_THEN_CLIP,5,"42,43,44,45,46",4.0,,,,,,RETRAIN_WITHOUT_MODALITY,MISSING_BODY_MOVEMENT,hdc_regression,regression,09,RETRAIN_WITHOUT_MODALITY,4.01039546,4.0,True,1,3,4.0,4,RETRAIN_WITHOUT_MODALITY|MISSING_BODY_MOVEMENT|hdc_regression|sub-cp027_ses-20210722_level-04B_run-006
sub-cp027_ses-20210722_level-04B_run-009,sub-cp027,5,FIVE_SEED_RAW_MEAN_THEN_CLIP,5,"42,43,44,45,46",4.0,,,,,,RETRAIN_WITHOUT_MODALITY,MISSING_BODY_MOVEMENT,hdc_regression,regression,09,RETRAIN_WITHOUT_MODALITY,4.16519366,4.0,True,1,3,4.0,4,RETRAIN_WITHOUT_MODALITY|MISSING_BODY_MOVEMENT|hdc_regression|sub-cp027_ses-20210722_level-04B_run-009
sub-cp033_ses-20211215_level-01B_run-001,sub-cp033,5,FIVE_SEED_RAW_MEAN_THEN_CLIP,5,"42,43,44,45,46",1.0,,,,,,RETRAIN_WITHOUT_MODALITY,MISSING_BODY_MOVEMENT,hdc_regression,regression,09,RETRAIN_WITHOUT_MODALITY,1.8447893999999998,1.8447893999999998,False,1,0,1.0,1,RETRAIN_WITHOUT_MODALITY|MISSING_BODY_MOVEMENT|hdc_regression|sub-cp033_ses-20211215_level-01B_run-001
sub-cp033_ses-20211215_level-01B_run-007,sub-cp033,5,FIVE_SEED_RAW_MEAN_THEN_CLIP,5,"42,43,44,45,46",1.0,,,,,,RETRAIN_WITHOUT_MODALITY,MISSING_BODY_MOVEMENT,hdc_regression,regression,09,RETRAIN_WITHOUT_MODALITY,1.55581288,1.55581288,False,1,0,1.0,1,RETRAIN_WITHOUT_MODALITY|MISSING_BODY_MOVEMENT|hdc_regression|sub-cp033_ses-20211215_level-01B_run-007
sub-cp033_ses-20211215_level-01B_run-012,sub-cp033,5,FIVE_SEED_RAW_MEAN_THEN_CLIP,5,"42,43,44,45,46",1.0,,,,,,RETRAIN_WITHOUT_MODALITY,MISSING_BODY_MOVEMENT,hdc_regression,regression,09,RETRAIN_WITHOUT_MODALITY,1.46488378,1.46488378,False,1,0,1.0,1,RETRAIN_WITHOUT_MODALITY|MISSING_BODY_MOVEMENT|hdc_regression|sub-cp033_ses-20211215_level-01B_run-012
sub-cp033_ses-20211215_level-02B_run-003,sub-cp033,5,FIVE_SEED_RAW_MEAN_THEN_CLIP,5,"42,43,44,45,46",2.0,,,,,,RETRAIN_WITHOUT_MODALITY,MISSING_BODY_MOVEMENT,hdc_regression,regression,09,RETRAIN_WITHOUT_MODALITY,2.77931722,2.77931722,False,1,1,2.0,2,RETRAIN_WITHOUT_MODALITY|MISSING_BODY_MOVEMENT|hdc_regression|sub-cp033_ses-20211215_level-02B_run-003
sub-cp033_ses-20211215_level-02B_run-008,sub-cp033,5,FIVE_SEED_RAW_MEAN_THEN_CLIP,5,"42,43,44,45,46",2.0,,,,,,RETRAIN_WITHOUT_MODALITY,MISSING_BODY_MOVEMENT,hdc_regression,regression,09,RETRAIN_WITHOUT_MODALITY,1.7315393800000003,1.7315393800000003,False,1,1,2.0,2,RETRAIN_WITHOUT_MODALITY|MISSING_BODY_MOVEMENT|hdc_regression|sub-cp033_ses-20211215_level-02B_run-008
sub-cp033_ses-20211215_level-02B_run-010,sub-cp033,5,FIVE_SEED_RAW_MEAN_THEN_CLIP,5,"42,43,44,45,46",2.0,,,,,,RETRAIN_WITHOUT_MODALITY,MISSING_BODY_MOVEMENT,hdc_regression,regression,09,RETRAIN_WITHOUT_MODALITY,1.6836563599999999,1.6836563599999999,False,1,1,2.0,2,RETRAIN_WITHOUT_MODALITY|MISSING_BODY_MOVEMENT|hdc_regression|sub-cp033_ses-20211215_level-02B_run-010
sub-cp033_ses-20211215_level-03B_run-002,sub-cp033,5,FIVE_SEED_RAW_MEAN_THEN_CLIP,5,"42,43,44,45,46",3.0,,,,,,RETRAIN_WITHOUT_MODALITY,MISSING_BODY_MOVEMENT,hdc_regression,regression,09,RETRAIN_WITHOUT_MODALITY,2.4267641999999996,2.4267641999999996,False,1,2,3.0,3,RETRAIN_WITHOUT_MODALITY|MISSING_BODY_MOVEMENT|hdc_regression|sub-cp033_ses-20211215_level-03B_run-002
sub-cp033_ses-20211215_level-03B_run-005,sub-cp033,5,FIVE_SEED_RAW_MEAN_THEN_CLIP,5,"42,43,44,45,46",3.0,,,,,,RETRAIN_WITHOUT_MODALITY,MISSING_BODY_MOVEMENT,hdc_regression,regression,09,RETRAIN_WITHOUT_MODALITY,2.6066879199999997,2.6066879199999997,False,1,2,3.0,3,RETRAIN_WITHOUT_MODALITY|MISSING_BODY_MOVEMENT|hdc_regression|sub-cp033_ses-20211215_level-03B_run-005
