run_key,subject_id,source_raw_rows,aggregation,seed_count,seeds,y_true,class_score_0,class_score_1,class_score_2,class_score_3,y_pred,protocol,condition,model_key,task,source_phase,reference_policy,y_pred_raw,y_pred_bounded,clipped,outer_fold,target_class,target_score,difficulty_level,canonical_key
sub-cp004_ses-20210330_level-04B_run-006,sub-cp004,5,FIVE_SEED_CLASS_SCORE_MEAN_ARGMAX,5,"42,43,44,45,46",3.0,0.8375844540000001,0.833977462,0.845193426,0.8933138740000001,3.0,LEAVE_ONE_SUBJECT_OUT,LOSO,hdc_classification,classification,09,LEAVE_ONE_SUBJECT_OUT,,,,1,3,4.0,4,LEAVE_ONE_SUBJECT_OUT|LOSO|hdc_classification|sub-cp004_ses-20210330_level-04B_run-006
sub-cp004_ses-20210330_level-04B_run-009,sub-cp004,5,FIVE_SEED_CLASS_SCORE_MEAN_ARGMAX,5,"42,43,44,45,46",3.0,0.8466072199999999,0.8398067959999999,0.8437813799999999,0.8824517199999999,3.0,LEAVE_ONE_SUBJECT_OUT,LOSO,hdc_classification,classification,09,LEAVE_ONE_SUBJECT_OUT,,,,1,3,4.0,4,LEAVE_ONE_SUBJECT_OUT|LOSO|hdc_classification|sub-cp004_ses-20210330_level-04B_run-009
sub-cp011_ses-20210408_level-01B_run-001,sub-cp011,5,FIVE_SEED_CLASS_SCORE_MEAN_ARGMAX,5,"42,43,44,45,46",0.0,0.8568594919999999,0.8486687079999999,0.8022064219999999,0.81523863,0.0,LEAVE_ONE_SUBJECT_OUT,LOSO,hdc_classification,classification,09,LEAVE_ONE_SUBJECT_OUT,,,,1,0,1.0,1,LEAVE_ONE_SUBJECT_OUT|LOSO|hdc_classification|sub-cp011_ses-20210408_level-01B_run-001
sub-cp011_ses-20210408_level-01B_run-007,sub-cp011,5,FIVE_SEED_CLASS_SCORE_MEAN_ARGMAX,5,"42,43,44,45,46",0.0,0.8371204860000001,0.791986494,0.74076033,0.74337485,0.0,LEAVE_ONE_SUBJECT_OUT,LOSO,hdc_classification,classification,09,LEAVE_ONE_SUBJECT_OUT,,,,1,0,1.0,1,LEAVE_ONE_SUBJECT_OUT|LOSO|hdc_classification|sub-cp011_ses-20210408_level-01B_run-007
sub-cp011_ses-20210408_level-01B_run-012,sub-cp011,5,FIVE_SEED_CLASS_SCORE_MEAN_ARGMAX,5,"42,43,44,45,46",0.0,0.8571938060000001,0.83723706,0.7871813980000001,0.787366962,0.0,LEAVE_ONE_SUBJECT_OUT,LOSO,hdc_classification,classification,09,LEAVE_ONE_SUBJECT_OUT,,,,1,0,1.0,1,LEAVE_ONE_SUBJECT_OUT|LOSO|hdc_classification|sub-cp011_ses-20210408_level-01B_run-012
sub-cp011_ses-20210408_level-02B_run-003,sub-cp011,5,FIVE_SEED_CLASS_SCORE_MEAN_ARGMAX,5,"42,43,44,45,46",1.0,0.792019666,0.817725506,0.8386937920000002,0.8101826320000001,2.0,LEAVE_ONE_SUBJECT_OUT,LOSO,hdc_classification,classification,09,LEAVE_ONE_SUBJECT_OUT,,,,1,1,2.0,2,LEAVE_ONE_SUBJECT_OUT|LOSO|hdc_classification|sub-cp011_ses-20210408_level-02B_run-003
sub-cp011_ses-20210408_level-02B_run-008,sub-cp011,5,FIVE_SEED_CLASS_SCORE_MEAN_ARGMAX,5,"42,43,44,45,46",1.0,0.8489722719999999,0.855616354,0.8333321399999999,0.8106827579999999,1.0,LEAVE_ONE_SUBJECT_OUT,LOSO,hdc_classification,classification,09,LEAVE_ONE_SUBJECT_OUT,,,,1,1,2.0,2,LEAVE_ONE_SUBJECT_OUT|LOSO|hdc_classification|sub-cp011_ses-20210408_level-02B_run-008
sub-cp011_ses-20210408_level-02B_run-010,sub-cp011,5,FIVE_SEED_CLASS_SCORE_MEAN_ARGMAX,5,"42,43,44,45,46",1.0,0.8528787439999999,0.8819856319999999,0.87833901,0.79490722,1.0,LEAVE_ONE_SUBJECT_OUT,LOSO,hdc_classification,classification,09,LEAVE_ONE_SUBJECT_OUT,,,,1,1,2.0,2,LEAVE_ONE_SUBJECT_OUT|LOSO|hdc_classification|sub-cp011_ses-20210408_level-02B_run-010
sub-cp011_ses-20210408_level-03B_run-002,sub-cp011,5,FIVE_SEED_CLASS_SCORE_MEAN_ARGMAX,5,"42,43,44,45,46",2.0,0.783473372,0.8179284880000001,0.852670144,0.8031299439999999,2.0,LEAVE_ONE_SUBJECT_OUT,LOSO,hdc_classification,classification,09,LEAVE_ONE_SUBJECT_OUT,,,,1,2,3.0,3,LEAVE_ONE_SUBJECT_OUT|LOSO|hdc_classification|sub-cp011_ses-20210408_level-03B_run-002
sub-cp011_ses-20210408_level-03B_run-005,sub-cp011,5,FIVE_SEED_CLASS_SCORE_MEAN_ARGMAX,5,"42,43,44,45,46",2.0,0.84317716,0.8593512499999999,0.8561642299999999,0.832907204,1.0,LEAVE_ONE_SUBJECT_OUT,LOSO,hdc_classification,classification,09,LEAVE_ONE_SUBJECT_OUT,,,,1,2,3.0,3,LEAVE_ONE_SUBJECT_OUT|LOSO|hdc_classification|sub-cp011_ses-20210408_level-03B_run-005
sub-cp011_ses-20210408_level-03B_run-011,sub-cp011,5,FIVE_SEED_CLASS_SCORE_MEAN_ARGMAX,5,"42,43,44,45,46",2.0,0.8211514919999999,0.842980728,0.8355297780000001,0.8163862319999999,1.0,LEAVE_ONE_SUBJECT_OUT,LOSO,hdc_classification,classification,09,LEAVE_ONE_SUBJECT_OUT,,,,1,2,3.0,3,LEAVE_ONE_SUBJECT_OUT|LOSO|hdc_classification|sub-cp011_ses-20210408_level-03B_run-011
sub-cp011_ses-20210408_level-04B_run-004,sub-cp011,5,FIVE_SEED_CLASS_SCORE_MEAN_ARGMAX,5,"42,43,44,45,46",3.0,0.8113532080000001,0.8173542100000001,0.8320809539999999,0.850883868,3.0,LEAVE_ONE_SUBJECT_OUT,LOSO,hdc_classification,classification,09,LEAVE_ONE_SUBJECT_OUT,,,,1,3,4.0,4,LEAVE_ONE_SUBJECT_OUT|LOSO|hdc_classification|sub-cp011_ses-20210408_level-04B_run-004
sub-cp011_ses-20210408_level-04B_run-006,sub-cp011,5,FIVE_SEED_CLASS_SCORE_MEAN_ARGMAX,5,"42,43,44,45,46",3.0,0.7922349399999999,0.828864562,0.854043444,0.8721814999999999,3.0,LEAVE_ONE_SUBJECT_OUT,LOSO,hdc_classification,classification,09,LEAVE_ONE_SUBJECT_OUT,,,,1,3,4.0,4,LEAVE_ONE_SUBJECT_OUT|LOSO|hdc_classification|sub-cp011_ses-20210408_level-04B_run-006
sub-cp011_ses-20210408_level-04B_run-009,sub-cp011,5,FIVE_SEED_CLASS_SCORE_MEAN_ARGMAX,5,"42,43,44,45,46",3.0,0.82790962,0.8387675619999999,0.840809168,0.8799907579999999,3.0,LEAVE_ONE_SUBJECT_OUT,LOSO,hdc_classification,classification,09,LEAVE_ONE_SUBJECT_OUT,,,,1,3,4.0,4,LEAVE_ONE_SUBJECT_OUT|LOSO|hdc_classification|sub-cp011_ses-20210408_level-04B_run-009
sub-cp016_ses-20210528_level-01B_run-001,sub-cp016,5,FIVE_SEED_CLASS_SCORE_MEAN_ARGMAX,5,"42,43,44,45,46",0.0,0.9001429139999999,0.876564406,0.8551047859999998,0.78176888,0.0,LEAVE_ONE_SUBJECT_OUT,LOSO,hdc_classification,classification,09,LEAVE_ONE_SUBJECT_OUT,,,,1,0,1.0,1,LEAVE_ONE_SUBJECT_OUT|LOSO|hdc_classification|sub-cp016_ses-20210528_level-01B_run-001
sub-cp016_ses-20210528_level-01B_run-007,sub-cp016,5,FIVE_SEED_CLASS_SCORE_MEAN_ARGMAX,5,"42,43,44,45,46",0.0,0.876860634,0.8619694579999999,0.8255990820000001,0.762519814,0.0,LEAVE_ONE_SUBJECT_OUT,LOSO,hdc_classification,classification,09,LEAVE_ONE_SUBJECT_OUT,,,,1,0,1.0,1,LEAVE_ONE_SUBJECT_OUT|LOSO|hdc_classification|sub-cp016_ses-20210528_level-01B_run-007
sub-cp016_ses-20210528_level-01B_run-012,sub-cp016,5,FIVE_SEED_CLASS_SCORE_MEAN_ARGMAX,5,"42,43,44,45,46",0.0,0.9034157979999998,0.8666357720000001,0.8269398459999999,0.7809451380000001,0.0,LEAVE_ONE_SUBJECT_OUT,LOSO,hdc_classification,classification,09,LEAVE_ONE_SUBJECT_OUT,,,,1,0,1.0,1,LEAVE_ONE_SUBJECT_OUT|LOSO|hdc_classification|sub-cp016_ses-20210528_level-01B_run-012
sub-cp016_ses-20210528_level-02B_run-003,sub-cp016,5,FIVE_SEED_CLASS_SCORE_MEAN_ARGMAX,5,"42,43,44,45,46",1.0,0.8667119339999999,0.894918548,0.867784698,0.7713507660000001,1.0,LEAVE_ONE_SUBJECT_OUT,LOSO,hdc_classification,classification,09,LEAVE_ONE_SUBJECT_OUT,,,,1,1,2.0,2,LEAVE_ONE_SUBJECT_OUT|LOSO|hdc_classification|sub-cp016_ses-20210528_level-02B_run-003
sub-cp016_ses-20210528_level-02B_run-008,sub-cp016,5,FIVE_SEED_CLASS_SCORE_MEAN_ARGMAX,5,"42,43,44,45,46",1.0,0.8629397040000001,0.907339144,0.868952166,0.7603646879999999,1.0,LEAVE_ONE_SUBJECT_OUT,LOSO,hdc_classification,classification,09,LEAVE_ONE_SUBJECT_OUT,,,,1,1,2.0,2,LEAVE_ONE_SUBJECT_OUT|LOSO|hdc_classification|sub-cp016_ses-20210528_level-02B_run-008
sub-cp016_ses-20210528_level-02B_run-010,sub-cp016,5,FIVE_SEED_CLASS_SCORE_MEAN_ARGMAX,5,"42,43,44,45,46",1.0,0.8360197920000001,0.8862977840000001,0.8660188419999999,0.74389506,1.0,LEAVE_ONE_SUBJECT_OUT,LOSO,hdc_classification,classification,09,LEAVE_ONE_SUBJECT_OUT,,,,1,1,2.0,2,LEAVE_ONE_SUBJECT_OUT|LOSO|hdc_classification|sub-cp016_ses-20210528_level-02B_run-010
sub-cp016_ses-20210528_level-03B_run-002,sub-cp016,5,FIVE_SEED_CLASS_SCORE_MEAN_ARGMAX,5,"42,43,44,45,46",2.0,0.780594182,0.8303600400000001,0.8612233720000001,0.728265832,2.0,LEAVE_ONE_SUBJECT_OUT,LOSO,hdc_classification,classification,09,LEAVE_ONE_SUBJECT_OUT,,,,1,2,3.0,3,LEAVE_ONE_SUBJECT_OUT|LOSO|hdc_classification|sub-cp016_ses-20210528_level-03B_run-002
sub-cp016_ses-20210528_level-03B_run-005,sub-cp016,5,FIVE_SEED_CLASS_SCORE_MEAN_ARGMAX,5,"42,43,44,45,46",2.0,0.7956655680000001,0.84468098,0.872518396,0.7379532099999999,2.0,LEAVE_ONE_SUBJECT_OUT,LOSO,hdc_classification,classification,09,LEAVE_ONE_SUBJECT_OUT,,,,1,2,3.0,3,LEAVE_ONE_SUBJECT_OUT|LOSO|hdc_classification|sub-cp016_ses-20210528_level-03B_run-005
sub-cp016_ses-20210528_level-03B_run-011,sub-cp016,5,FIVE_SEED_CLASS_SCORE_MEAN_ARGMAX,5,"42,43,44,45,46",2.0,0.787056306,0.837242134,0.851752676,0.718046618,2.0,LEAVE_ONE_SUBJECT_OUT,LOSO,hdc_classification,classification,09,LEAVE_ONE_SUBJECT_OUT,,,,1,2,3.0,3,LEAVE_ONE_SUBJECT_OUT|LOSO|hdc_classification|sub-cp016_ses-20210528_level-03B_run-011
sub-cp016_ses-20210528_level-04B_run-004,sub-cp016,5,FIVE_SEED_CLASS_SCORE_MEAN_ARGMAX,5,"42,43,44,45,46",3.0,0.826378658,0.8268261279999999,0.84832997,0.8991455079999999,3.0,LEAVE_ONE_SUBJECT_OUT,LOSO,hdc_classification,classification,09,LEAVE_ONE_SUBJECT_OUT,,,,1,3,4.0,4,LEAVE_ONE_SUBJECT_OUT|LOSO|hdc_classification|sub-cp016_ses-20210528_level-04B_run-004
sub-cp016_ses-20210528_level-04B_run-006,sub-cp016,5,FIVE_SEED_CLASS_SCORE_MEAN_ARGMAX,5,"42,43,44,45,46",3.0,0.824511826,0.82661582,0.839339252,0.9158492779999999,3.0,LEAVE_ONE_SUBJECT_OUT,LOSO,hdc_classification,classification,09,LEAVE_ONE_SUBJECT_OUT,,,,1,3,4.0,4,LEAVE_ONE_SUBJECT_OUT|LOSO|hdc_classification|sub-cp016_ses-20210528_level-04B_run-006
sub-cp016_ses-20210528_level-04B_run-009,sub-cp016,5,FIVE_SEED_CLASS_SCORE_MEAN_ARGMAX,5,"42,43,44,45,46",3.0,0.830535678,0.809925204,0.8332467920000001,0.8726053199999999,3.0,LEAVE_ONE_SUBJECT_OUT,LOSO,hdc_classification,classification,09,LEAVE_ONE_SUBJECT_OUT,,,,1,3,4.0,4,LEAVE_ONE_SUBJECT_OUT|LOSO|hdc_classification|sub-cp016_ses-20210528_level-04B_run-009
sub-cp027_ses-20210722_level-01B_run-001,sub-cp027,5,FIVE_SEED_CLASS_SCORE_MEAN_ARGMAX,5,"42,43,44,45,46",0.0,0.89644078,0.8824138300000002,0.837396622,0.773718254,0.0,LEAVE_ONE_SUBJECT_OUT,LOSO,hdc_classification,classification,09,LEAVE_ONE_SUBJECT_OUT,,,,1,0,1.0,1,LEAVE_ONE_SUBJECT_OUT|LOSO|hdc_classification|sub-cp027_ses-20210722_level-01B_run-001
sub-cp027_ses-20210722_level-01B_run-007,sub-cp027,5,FIVE_SEED_CLASS_SCORE_MEAN_ARGMAX,5,"42,43,44,45,46",0.0,0.903530394,0.8973587759999999,0.8169632199999999,0.755338624,0.0,LEAVE_ONE_SUBJECT_OUT,LOSO,hdc_classification,classification,09,LEAVE_ONE_SUBJECT_OUT,,,,1,0,1.0,1,LEAVE_ONE_SUBJECT_OUT|LOSO|hdc_classification|sub-cp027_ses-20210722_level-01B_run-007
sub-cp027_ses-20210722_level-01B_run-012,sub-cp027,5,FIVE_SEED_CLASS_SCORE_MEAN_ARGMAX,5,"42,43,44,45,46",0.0,0.9100131319999999,0.887214528,0.81580166,0.7613938,0.0,LEAVE_ONE_SUBJECT_OUT,LOSO,hdc_classification,classification,09,LEAVE_ONE_SUBJECT_OUT,,,,1,0,1.0,1,LEAVE_ONE_SUBJECT_OUT|LOSO|hdc_classification|sub-cp027_ses-20210722_level-01B_run-012
sub-cp027_ses-20210722_level-02B_run-003,sub-cp027,5,FIVE_SEED_CLASS_SCORE_MEAN_ARGMAX,5,"42,43,44,45,46",1.0,0.865506596,0.9025107059999999,0.8396352220000001,0.74972838,1.0,LEAVE_ONE_SUBJECT_OUT,LOSO,hdc_classification,classification,09,LEAVE_ONE_SUBJECT_OUT,,,,1,1,2.0,2,LEAVE_ONE_SUBJECT_OUT|LOSO|hdc_classification|sub-cp027_ses-20210722_level-02B_run-003
sub-cp027_ses-20210722_level-02B_run-008,sub-cp027,5,FIVE_SEED_CLASS_SCORE_MEAN_ARGMAX,5,"42,43,44,45,46",1.0,0.8487121599999998,0.8940842759999998,0.869825516,0.761550072,1.0,LEAVE_ONE_SUBJECT_OUT,LOSO,hdc_classification,classification,09,LEAVE_ONE_SUBJECT_OUT,,,,1,1,2.0,2,LEAVE_ONE_SUBJECT_OUT|LOSO|hdc_classification|sub-cp027_ses-20210722_level-02B_run-008
sub-cp027_ses-20210722_level-02B_run-010,sub-cp027,5,FIVE_SEED_CLASS_SCORE_MEAN_ARGMAX,5,"42,43,44,45,46",1.0,0.872094272,0.910290408,0.85241419,0.770151496,1.0,LEAVE_ONE_SUBJECT_OUT,LOSO,hdc_classification,classification,09,LEAVE_ONE_SUBJECT_OUT,,,,1,1,2.0,2,LEAVE_ONE_SUBJECT_OUT|LOSO|hdc_classification|sub-cp027_ses-20210722_level-02B_run-010
sub-cp027_ses-20210722_level-03B_run-002,sub-cp027,5,FIVE_SEED_CLASS_SCORE_MEAN_ARGMAX,5,"42,43,44,45,46",2.0,0.8548299619999999,0.886150402,0.8960029,0.796703408,2.0,LEAVE_ONE_SUBJECT_OUT,LOSO,hdc_classification,classification,09,LEAVE_ONE_SUBJECT_OUT,,,,1,2,3.0,3,LEAVE_ONE_SUBJECT_OUT|LOSO|hdc_classification|sub-cp027_ses-20210722_level-03B_run-002
sub-cp027_ses-20210722_level-03B_run-005,sub-cp027,5,FIVE_SEED_CLASS_SCORE_MEAN_ARGMAX,5,"42,43,44,45,46",2.0,0.82807391,0.856613948,0.876857212,0.7752299539999999,2.0,LEAVE_ONE_SUBJECT_OUT,LOSO,hdc_classification,classification,09,LEAVE_ONE_SUBJECT_OUT,,,,1,2,3.0,3,LEAVE_ONE_SUBJECT_OUT|LOSO|hdc_classification|sub-cp027_ses-20210722_level-03B_run-005
sub-cp027_ses-20210722_level-03B_run-011,sub-cp027,5,FIVE_SEED_CLASS_SCORE_MEAN_ARGMAX,5,"42,43,44,45,46",2.0,0.853835654,0.876472898,0.89230485,0.789594538,2.0,LEAVE_ONE_SUBJECT_OUT,LOSO,hdc_classification,classification,09,LEAVE_ONE_SUBJECT_OUT,,,,1,2,3.0,3,LEAVE_ONE_SUBJECT_OUT|LOSO|hdc_classification|sub-cp027_ses-20210722_level-03B_run-011
sub-cp027_ses-20210722_level-04B_run-004,sub-cp027,5,FIVE_SEED_CLASS_SCORE_MEAN_ARGMAX,5,"42,43,44,45,46",3.0,0.8121360200000002,0.8241285620000001,0.857792642,0.9165999420000001,3.0,LEAVE_ONE_SUBJECT_OUT,LOSO,hdc_classification,classification,09,LEAVE_ONE_SUBJECT_OUT,,,,1,3,4.0,4,LEAVE_ONE_SUBJECT_OUT|LOSO|hdc_classification|sub-cp027_ses-20210722_level-04B_run-004
sub-cp027_ses-20210722_level-04B_run-006,sub-cp027,5,FIVE_SEED_CLASS_SCORE_MEAN_ARGMAX,5,"42,43,44,45,46",3.0,0.8216172480000001,0.8334870000000001,0.872711156,0.898344252,3.0,LEAVE_ONE_SUBJECT_OUT,LOSO,hdc_classification,classification,09,LEAVE_ONE_SUBJECT_OUT,,,,1,3,4.0,4,LEAVE_ONE_SUBJECT_OUT|LOSO|hdc_classification|sub-cp027_ses-20210722_level-04B_run-006
sub-cp027_ses-20210722_level-04B_run-009,sub-cp027,5,FIVE_SEED_CLASS_SCORE_MEAN_ARGMAX,5,"42,43,44,45,46",3.0,0.825867612,0.8321536039999998,0.872074338,0.9169374659999999,3.0,LEAVE_ONE_SUBJECT_OUT,LOSO,hdc_classification,classification,09,LEAVE_ONE_SUBJECT_OUT,,,,1,3,4.0,4,LEAVE_ONE_SUBJECT_OUT|LOSO|hdc_classification|sub-cp027_ses-20210722_level-04B_run-009
sub-cp033_ses-20211215_level-01B_run-001,sub-cp033,5,FIVE_SEED_CLASS_SCORE_MEAN_ARGMAX,5,"42,43,44,45,46",0.0,0.850698468,0.873610714,0.8539820340000001,0.75069908,1.0,LEAVE_ONE_SUBJECT_OUT,LOSO,hdc_classification,classification,09,LEAVE_ONE_SUBJECT_OUT,,,,1,0,1.0,1,LEAVE_ONE_SUBJECT_OUT|LOSO|hdc_classification|sub-cp033_ses-20211215_level-01B_run-001
sub-cp033_ses-20211215_level-01B_run-007,sub-cp033,5,FIVE_SEED_CLASS_SCORE_MEAN_ARGMAX,5,"42,43,44,45,46",0.0,0.87283968,0.865489706,0.857439044,0.8390529399999999,0.0,LEAVE_ONE_SUBJECT_OUT,LOSO,hdc_classification,classification,09,LEAVE_ONE_SUBJECT_OUT,,,,1,0,1.0,1,LEAVE_ONE_SUBJECT_OUT|LOSO|hdc_classification|sub-cp033_ses-20211215_level-01B_run-007
sub-cp033_ses-20211215_level-01B_run-012,sub-cp033,5,FIVE_SEED_CLASS_SCORE_MEAN_ARGMAX,5,"42,43,44,45,46",0.0,0.864033008,0.8458407000000001,0.8098059400000001,0.79100345,0.0,LEAVE_ONE_SUBJECT_OUT,LOSO,hdc_classification,classification,09,LEAVE_ONE_SUBJECT_OUT,,,,1,0,1.0,1,LEAVE_ONE_SUBJECT_OUT|LOSO|hdc_classification|sub-cp033_ses-20211215_level-01B_run-012
sub-cp033_ses-20211215_level-02B_run-003,sub-cp033,5,FIVE_SEED_CLASS_SCORE_MEAN_ARGMAX,5,"42,43,44,45,46",1.0,0.8341442600000001,0.8498785480000001,0.8846329260000001,0.852947268,2.0,LEAVE_ONE_SUBJECT_OUT,LOSO,hdc_classification,classification,09,LEAVE_ONE_SUBJECT_OUT,,,,1,1,2.0,2,LEAVE_ONE_SUBJECT_OUT|LOSO|hdc_classification|sub-cp033_ses-20211215_level-02B_run-003
sub-cp033_ses-20211215_level-02B_run-008,sub-cp033,5,FIVE_SEED_CLASS_SCORE_MEAN_ARGMAX,5,"42,43,44,45,46",1.0,0.88107098,0.880623952,0.84486385,0.7571753080000001,0.0,LEAVE_ONE_SUBJECT_OUT,LOSO,hdc_classification,classification,09,LEAVE_ONE_SUBJECT_OUT,,,,1,1,2.0,2,LEAVE_ONE_SUBJECT_OUT|LOSO|hdc_classification|sub-cp033_ses-20211215_level-02B_run-008
sub-cp033_ses-20211215_level-02B_run-010,sub-cp033,5,FIVE_SEED_CLASS_SCORE_MEAN_ARGMAX,5,"42,43,44,45,46",1.0,0.885309666,0.866921924,0.8293153100000001,0.7799679199999999,0.0,LEAVE_ONE_SUBJECT_OUT,LOSO,hdc_classification,classification,09,LEAVE_ONE_SUBJECT_OUT,,,,1,1,2.0,2,LEAVE_ONE_SUBJECT_OUT|LOSO|hdc_classification|sub-cp033_ses-20211215_level-02B_run-010
sub-cp033_ses-20211215_level-03B_run-002,sub-cp033,5,FIVE_SEED_CLASS_SCORE_MEAN_ARGMAX,5,"42,43,44,45,46",2.0,0.8289267080000002,0.84882031,0.865883058,0.859868648,2.0,LEAVE_ONE_SUBJECT_OUT,LOSO,hdc_classification,classification,09,LEAVE_ONE_SUBJECT_OUT,,,,1,2,3.0,3,LEAVE_ONE_SUBJECT_OUT|LOSO|hdc_classification|sub-cp033_ses-20211215_level-03B_run-002
sub-cp033_ses-20211215_level-03B_run-005,sub-cp033,5,FIVE_SEED_CLASS_SCORE_MEAN_ARGMAX,5,"42,43,44,45,46",2.0,0.8205384239999999,0.85113032,0.8868270280000001,0.8560882299999999,2.0,LEAVE_ONE_SUBJECT_OUT,LOSO,hdc_classification,classification,09,LEAVE_ONE_SUBJECT_OUT,,,,1,2,3.0,3,LEAVE_ONE_SUBJECT_OUT|LOSO|hdc_classification|sub-cp033_ses-20211215_level-03B_run-005
